Ano;Regiao;Estado;Torre;Variavel;Consecutivo;Gap;Outlier;MDQI
2002;SE;MG;MONTES CLAROS;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,04487179487179487;0,0;0,0;0,014957264957264958
2002;SE;MG;MONTES CLAROS;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,041666666666666664;0,0;0,0;0,013888888888888888
2002;SE;MG;MONTES CLAROS;RADIACAO GLOBAL (KJ/m²);0,0;0,40064102564102566;0,0;0,20032051282051283
2002;SE;MG;MONTES CLAROS;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,08012820512820513;0,0;0,0;0,02670940170940171
2002;SE;MG;MONTES CLAROS;TEMPERATURA DO PONTO DE ORVALHO (°C);0,10897435897435898;0,0;0,016025641025641024;0,041666666666666664
2002;SE;MG;MONTES CLAROS;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,10897435897435898;0,0;0,0;0,03632478632478633
2002;SE;MG;MONTES CLAROS;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,09294871794871795;0,0;0,0;0,030982905982905984
2002;SE;MG;MONTES CLAROS;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,18269230769230768;0,0;0,00641025641025641;0,06303418803418803
2002;SE;MG;MONTES CLAROS;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,13782051282051283;0,0;0,019230769230769232;0,05235042735042735
2002;SE;MG;MONTES CLAROS;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,23717948717948717;0,0;0,003205128205128205;0,08012820512820512
2002;SE;MG;MONTES CLAROS;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,13141025641025642;0,0;0,0;0,04380341880341881
2002;SE;MG;MONTES CLAROS;UMIDADE RELATIVA DO AR, HORARIA (%);0,15705128205128205;0,0;0,0;0,05235042735042735
2002;SE;MG;MONTES CLAROS;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,00641025641025641;0,0;0,0;0,0021367521367521365
2002;SE;MG;MONTES CLAROS;VENTO, RAJADA MAXIMA (m/s);0,09615384615384616;0,0;0,00641025641025641;0,03418803418803419
2002;SE;MG;MONTES CLAROS;VENTO, VELOCIDADE HORARIA (m/s);0,028846153846153848;0,0;0,019230769230769232;0,016025641025641028
2002;SE;MG;MONTES CLAROS;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;MG;UBERLANDIA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;1,0;0,0;0,5
2002;SE;MG;UBERLANDIA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;RADIACAO GLOBAL (KJ/m²);0,0;1,0;0,0;0,5
2002;SE;MG;UBERLANDIA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;UMIDADE RELATIVA DO AR, HORARIA (%);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;VENTO, RAJADA MAXIMA (m/s);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;VENTO, VELOCIDADE HORARIA (m/s);0,9970238095238095;1,0;0,0;0,6656746031746031
2002;SE;MG;UBERLANDIA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;MG;ALMENARA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,0024509803921568627;0,0024509803921568627;0,0024509803921568627
2002;SE;MG;ALMENARA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,04656862745098039;0,0024509803921568627;0,0024509803921568627;0,017156862745098037
2002;SE;MG;ALMENARA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,07107843137254902;0,0024509803921568627;0,0024509803921568627;0,02532679738562092
2002;SE;MG;ALMENARA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,08333333333333333;0,0024509803921568627;0,0024509803921568627;0,029411764705882356
2002;SE;MG;ALMENARA;RADIACAO GLOBAL (KJ/m²);0,0;0,4387254901960784;0,0;0,2193627450980392
2002;SE;MG;ALMENARA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,056372549019607844;0,0024509803921568627;0,0024509803921568627;0,02042483660130719
2002;SE;MG;ALMENARA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,12254901960784313;0,0024509803921568627;0,0024509803921568627;0,04248366013071895
2002;SE;MG;ALMENARA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,049019607843137254;0,0024509803921568627;0,0024509803921568627;0,017973856209150325
2002;SE;MG;ALMENARA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,03431372549019608;0,0024509803921568627;0,0024509803921568627;0,013071895424836602
2002;SE;MG;ALMENARA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,14215686274509803;0,0024509803921568627;0,0024509803921568627;0,04901960784313725
2002;SE;MG;ALMENARA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,1323529411764706;0,0024509803921568627;0,0024509803921568627;0,0457516339869281
2002;SE;MG;ALMENARA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,11519607843137254;0,0024509803921568627;0,0024509803921568627;0,040032679738562095
2002;SE;MG;ALMENARA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,12254901960784313;0,0024509803921568627;0,0024509803921568627;0,04248366013071895
2002;SE;MG;ALMENARA;UMIDADE RELATIVA DO AR, HORARIA (%);0,10049019607843138;0,0024509803921568627;0,0024509803921568627;0,03513071895424837
2002;SE;MG;ALMENARA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,0196078431372549;0,0024509803921568627;0,0024509803921568627;0,008169934640522875
2002;SE;MG;ALMENARA;VENTO, RAJADA MAXIMA (m/s);0,08823529411764706;0,0024509803921568627;0,0024509803921568627;0,031045751633986932
2002;SE;MG;ALMENARA;VENTO, VELOCIDADE HORARIA (m/s);0,04656862745098039;0,0024509803921568627;0,0024509803921568627;0,017156862745098037
2002;SE;MG;ALMENARA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;RJ;ECOLOGIA AGRICOLA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,14623287671232876;0,0;0,07311643835616438
2002;SE;RJ;ECOLOGIA AGRICOLA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,1791095890410959;0,1461187214611872;0,0;0,10840943683409436
2002;SE;RJ;ECOLOGIA AGRICOLA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,19577625570776255;0,14680365296803652;0,0;0,11419330289193302
2002;SE;RJ;ECOLOGIA AGRICOLA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,20125570776255708;0,14680365296803652;0,0;0,11601978691019788
2002;SE;RJ;ECOLOGIA AGRICOLA;RADIACAO GLOBAL (KJ/m²);0,0;0,54337899543379;0,0;0,271689497716895
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,17602739726027397;0,14577625570776256;0,0;0,10726788432267885
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,21780821917808219;0,14577625570776256;0,0;0,12119482496194826
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,19075342465753425;0,146689497716895;0,0;0,11248097412480974
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,19383561643835617;0,146689497716895;0,0;0,11350837138508373
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,23824200913242008;0,146689497716895;0,0;0,12831050228310503
2002;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,2449771689497717;0,146689497716895;0,0;0,13055555555555556
2002;SE;RJ;ECOLOGIA AGRICOLA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,31358447488584473;0,146689497716895;0,0;0,15342465753424658
2002;SE;RJ;ECOLOGIA AGRICOLA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,2699771689497717;0,146689497716895;0,0;0,1388888888888889
2002;SE;RJ;ECOLOGIA AGRICOLA;UMIDADE RELATIVA DO AR, HORARIA (%);0,2699771689497717;0,14577625570776256;0,0;0,13858447488584477
2002;SE;RJ;ECOLOGIA AGRICOLA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,1461187214611872;0,1461187214611872;0,0;0,0974124809741248
2002;SE;RJ;ECOLOGIA AGRICOLA;VENTO, RAJADA MAXIMA (m/s);0,16917808219178082;0,1471461187214612;0,0;0,105441400304414
2002;SE;RJ;ECOLOGIA AGRICOLA;VENTO, VELOCIDADE HORARIA (m/s);0,18550228310502284;0,14634703196347032;0,0;0,11061643835616437
2002;SE;RJ;ECOLOGIA AGRICOLA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;RJ;MARAMBAIA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,09182098765432099;0,09182098765432099;0,09182098765432099
2002;SE;RJ;MARAMBAIA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,11188271604938271;0,09182098765432099;0,09182098765432099;0,09850823045267491
2002;SE;RJ;MARAMBAIA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,13425925925925927;0,09259259259259259;0,09259259259259259;0,10648148148148147
2002;SE;RJ;MARAMBAIA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,12808641975308643;0,09259259259259259;0,09259259259259259;0,1044238683127572
2002;SE;RJ;MARAMBAIA;RADIACAO GLOBAL (KJ/m²);0,0;0,4714506172839506;0,0;0,2357253086419753
2002;SE;RJ;MARAMBAIA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,12037037037037036;0,09182098765432099;0,09182098765432099;0,10133744855967079
2002;SE;RJ;MARAMBAIA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,16203703703703703;0,09182098765432099;0,09182098765432099;0,11522633744855969
2002;SE;RJ;MARAMBAIA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,12654320987654322;0,09259259259259259;0,09259259259259259;0,10390946502057613
2002;SE;RJ;MARAMBAIA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,14583333333333334;0,09259259259259259;0,09259259259259259;0,1103395061728395
2002;SE;RJ;MARAMBAIA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,18441358024691357;0,09259259259259259;0,09259259259259259;0,12319958847736623
2002;SE;RJ;MARAMBAIA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,17515432098765432;0,09259259259259259;0,09259259259259259;0,12011316872427984
2002;SE;RJ;MARAMBAIA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,2700617283950617;0,09259259259259259;0,09259259259259259;0,1517489711934156
2002;SE;RJ;MARAMBAIA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,21296296296296297;0,09259259259259259;0,09259259259259259;0,13271604938271606
2002;SE;RJ;MARAMBAIA;UMIDADE RELATIVA DO AR, HORARIA (%);0,2052469135802469;0,09182098765432099;0,09182098765432099;0,12962962962962962
2002;SE;RJ;MARAMBAIA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,07716049382716049;0,09182098765432099;0,09182098765432099;0,08693415637860082
2002;SE;RJ;MARAMBAIA;VENTO, RAJADA MAXIMA (m/s);0,08487654320987655;0,09259259259259259;0,09259259259259259;0,09002057613168724
2002;SE;RJ;MARAMBAIA;VENTO, VELOCIDADE HORARIA (m/s);0,08950617283950617;0,09182098765432099;0,09182098765432099;0,09104938271604938
2002;SE;RJ;MARAMBAIA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;RJ;XEREM;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,3119212962962963;0,0;0,15596064814814814
2002;SE;RJ;XEREM;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,30497685185185186;0,3113425925925926;0,0;0,2054398148148148
2002;SE;RJ;XEREM;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,3292824074074074;0,3113425925925926;0,0;0,21354166666666666
2002;SE;RJ;XEREM;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,3287037037037037;0,3113425925925926;0,0;0,21334876543209877
2002;SE;RJ;XEREM;RADIACAO GLOBAL (KJ/m²);0,0;0,5983796296296297;0,0;0,2991898148148148
2002;SE;RJ;XEREM;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,31886574074074076;0,3113425925925926;0,0;0,21006944444444445
2002;SE;RJ;XEREM;TEMPERATURA DO PONTO DE ORVALHO (°C);0,3460648148148148;0,3113425925925926;0,0;0,2191358024691358
2002;SE;RJ;XEREM;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,30787037037037035;0,3113425925925926;0,0;0,20640432098765435
2002;SE;RJ;XEREM;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,3298611111111111;0,3113425925925926;0,0;0,21373456790123457
2002;SE;RJ;XEREM;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,35185185185185186;0,3113425925925926;0,0;0,2210648148148148
2002;SE;RJ;XEREM;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,3582175925925926;0,3113425925925926;0,0;0,22318672839506173
2002;SE;RJ;XEREM;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,42997685185185186;0,3113425925925926;0,0;0,24710648148148148
2002;SE;RJ;XEREM;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,3917824074074074;0,3113425925925926;0,0;0,234375
2002;SE;RJ;XEREM;UMIDADE RELATIVA DO AR, HORARIA (%);0,38136574074074076;0,3113425925925926;0,0;0,2309027777777778
2002;SE;RJ;XEREM;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,27719907407407407;0,3125;0,0;0,19656635802469136
2002;SE;RJ;XEREM;VENTO, RAJADA MAXIMA (m/s);0,5318287037037037;0,3136574074074074;0,0;0,2818287037037037
2002;SE;RJ;XEREM;VENTO, VELOCIDADE HORARIA (m/s);0,8153935185185185;0,3130787037037037;0,0;0,37615740740740744
2002;SE;RJ;XEREM;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;RJ;CAMBUCI;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,5099206349206349;0,0;0,25496031746031744
2002;SE;RJ;CAMBUCI;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,5148809523809523;0,5099206349206349;0,0;0,34160052910052907
2002;SE;RJ;CAMBUCI;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,5307539682539683;0,5109126984126984;0,0;0,34722222222222215
2002;SE;RJ;CAMBUCI;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,5287698412698413;0,5109126984126984;0,0;0,3465608465608465
2002;SE;RJ;CAMBUCI;RADIACAO GLOBAL (KJ/m²);0,0;0,7093253968253969;0,0;0,35466269841269843
2002;SE;RJ;CAMBUCI;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,5188492063492064;0,5099206349206349;0,0;0,34292328042328046
2002;SE;RJ;CAMBUCI;TEMPERATURA DO PONTO DE ORVALHO (°C);0,5525793650793651;0,5099206349206349;0,0;0,3541666666666667
2002;SE;RJ;CAMBUCI;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,5297619047619048;0,5109126984126984;0,0;0,3468915343915344
2002;SE;RJ;CAMBUCI;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,5416666666666666;0,5109126984126984;0,0;0,35085978835978837
2002;SE;RJ;CAMBUCI;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,564484126984127;0,5109126984126984;0,0;0,35846560846560843
2002;SE;RJ;CAMBUCI;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,558531746031746;0,5109126984126984;0,0;0,35648148148148145
2002;SE;RJ;CAMBUCI;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,5892857142857143;0,5109126984126984;0,0;0,3667328042328042
2002;SE;RJ;CAMBUCI;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,5595238095238095;0,5109126984126984;0,0;0,3568121693121693
2002;SE;RJ;CAMBUCI;UMIDADE RELATIVA DO AR, HORARIA (%);0,5525793650793651;0,5099206349206349;0,0;0,3541666666666667
2002;SE;RJ;CAMBUCI;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,5;0,5099206349206349;0,0;0,33664021164021163
2002;SE;RJ;CAMBUCI;VENTO, RAJADA MAXIMA (m/s);0,5277777777777778;0,5109126984126984;0,0;0,3462301587301588
2002;SE;RJ;CAMBUCI;VENTO, VELOCIDADE HORARIA (m/s);0,5337301587301587;0,5099206349206349;0,0;0,34788359788359785
2002;SE;RJ;CAMBUCI;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;SP;BAURU;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,3452054794520548;0,0;0,1726027397260274
2002;SE;SP;BAURU;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,36940639269406395;0,3449771689497717;0,0;0,23812785388127855
2002;SE;SP;BAURU;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,38538812785388127;0,3454337899543379;0,0;0,24360730593607305
2002;SE;SP;BAURU;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,3867579908675799;0,3454337899543379;0,0;0,24406392694063928
2002;SE;SP;BAURU;RADIACAO GLOBAL (KJ/m²);0,0;0,6529680365296804;0,0;0,3264840182648402
2002;SE;SP;BAURU;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,3593607305936073;0,3447488584474886;0,0;0,23470319634703196
2002;SE;SP;BAURU;TEMPERATURA DO PONTO DE ORVALHO (°C);0,39200913242009133;0,34509132420091326;0,0;0,24570015220700156
2002;SE;SP;BAURU;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,36518264840182646;0,3452054794520548;0,0;0,23679604261796042
2002;SE;SP;BAURU;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,37248858447488586;0,3452054794520548;0,0;0,23923135464231357
2002;SE;SP;BAURU;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,4018264840182648;0,34554794520547943;0,0;0,2491248097412481
2002;SE;SP;BAURU;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,41084474885844746;0,34554794520547943;0,0;0,252130898021309
2002;SE;SP;BAURU;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,4415525114155251;0,3452054794520548;0,0;0,26225266362252664
2002;SE;SP;BAURU;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,420662100456621;0,3453196347031963;0,0;0,2553272450532724
2002;SE;SP;BAURU;UMIDADE RELATIVA DO AR, HORARIA (%);0,41712328767123286;0,3449771689497717;0,0;0,25403348554033484
2002;SE;SP;BAURU;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,367351598173516;0,3684931506849315;0,0;0,2452815829528158
2002;SE;SP;BAURU;VENTO, RAJADA MAXIMA (m/s);0,3917808219178082;0,3689497716894977;0,0;0,2535768645357686
2002;SE;SP;BAURU;VENTO, VELOCIDADE HORARIA (m/s);0,40856164383561644;0,3682648401826484;0,0;0,2589421613394216
2002;SE;SP;BAURU;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;SP;CAMPOS DO JORDAO;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,23965419501133786;0,0;0,11982709750566893
2002;SE;SP;CAMPOS DO JORDAO;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,28755668934240364;0,23922902494331066;0,0;0,1755952380952381
2002;SE;SP;CAMPOS DO JORDAO;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,30938208616780044;0,23922902494331066;0,0;0,18287037037037038
2002;SE;SP;CAMPOS DO JORDAO;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,3072562358276644;0,23922902494331066;0,0;0,18216175359032505
2002;SE;SP;CAMPOS DO JORDAO;RADIACAO GLOBAL (KJ/m²);0,0;0,598781179138322;0,0;0,299390589569161
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,2657312925170068;0,2390873015873016;0,0;0,16827286470143613
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA DO PONTO DE ORVALHO (°C);0,29095804988662133;0,2390873015873016;0,0;0,17668178382464098
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,2718253968253968;0,2390873015873016;0,0;0,1703042328042328
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,2777777777777778;0,2390873015873016;0,0;0,1722883597883598
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,2998866213151927;0,2390873015873016;0,0;0,17965797430083144
2002;SE;SP;CAMPOS DO JORDAO;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,29662698412698413;0,2390873015873016;0,0;0,17857142857142858
2002;SE;SP;CAMPOS DO JORDAO;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,4143990929705215;0,2390873015873016;0,0;0,21782879818594103
2002;SE;SP;CAMPOS DO JORDAO;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,36040249433106575;0,2390873015873016;0,0;0,19982993197278912
2002;SE;SP;CAMPOS DO JORDAO;UMIDADE RELATIVA DO AR, HORARIA (%);0,3647959183673469;0,23965419501133786;0,0;0,20148337112622827
2002;SE;SP;CAMPOS DO JORDAO;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,24248866213151926;0,2395124716553288;0,0;0,160667044595616
2002;SE;SP;CAMPOS DO JORDAO;VENTO, RAJADA MAXIMA (m/s);0,2637471655328798;0,23965419501133786;0,0;0,16780045351473924
2002;SE;SP;CAMPOS DO JORDAO;VENTO, VELOCIDADE HORARIA (m/s);0,26941609977324266;0,23922902494331066;0,0;0,16954837490551777
2002;SE;SP;CAMPOS DO JORDAO;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;SE;SP;FRANCA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,07291666666666667;0,07291666666666667;0,07291666666666667
2002;SE;SP;FRANCA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,0875;0,07291666666666667;0,07291666666666667;0,07777777777777778
2002;SE;SP;FRANCA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,12916666666666668;0,075;0,075;0,09305555555555556
2002;SE;SP;FRANCA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,12083333333333333;0,075;0,075;0,09027777777777778
2002;SE;SP;FRANCA;RADIACAO GLOBAL (KJ/m²);0,0;0,45416666666666666;0,0;0,22708333333333333
2002;SE;SP;FRANCA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,08541666666666667;0,07291666666666667;0,07291666666666667;0,07708333333333334
2002;SE;SP;FRANCA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,11041666666666666;0,07291666666666667;0,07291666666666667;0,08541666666666668
2002;SE;SP;FRANCA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,10833333333333334;0,075;0,075;0,08611111111111112
2002;SE;SP;FRANCA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,10833333333333334;0,075;0,075;0,08611111111111112
2002;SE;SP;FRANCA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,15625;0,075;0,075;0,10208333333333335
2002;SE;SP;FRANCA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,15625;0,075;0,075;0,10208333333333335
2002;SE;SP;FRANCA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,2;0,075;0,075;0,11666666666666668
2002;SE;SP;FRANCA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,16041666666666668;0,075;0,075;0,10347222222222223
2002;SE;SP;FRANCA;UMIDADE RELATIVA DO AR, HORARIA (%);0,15208333333333332;0,07291666666666667;0,07291666666666667;0,09930555555555555
2002;SE;SP;FRANCA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,052083333333333336;0,07291666666666667;0,07291666666666667;0,06597222222222222
2002;SE;SP;FRANCA;VENTO, RAJADA MAXIMA (m/s);0,08125;0,075;0,075;0,07708333333333334
2002;SE;SP;FRANCA;VENTO, VELOCIDADE HORARIA (m/s);0,0875;0,07291666666666667;0,07291666666666667;0,07777777777777778
2002;SE;SP;FRANCA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2002;S;RS;PORTO ALEGRE;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,13664383561643836;0,0;0,06832191780821918
2002;S;RS;PORTO ALEGRE;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,17602739726027397;0,13904109589041097;0,0;0,10502283105022832
